,StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location,District,Latitude,Longitude
179,cr37,Nhung Kitchen (Balestier Point),Vietnamese,4.6,100,Singapore,Balestier Point Singapore,12.0,1.32269905,103.8520400695597
180,eucd,Mr Doner Kebab (Thomson Plaza),Turkish,4.8,10,Singapore,Thomson Plaza Singapore,11.0,1.35454475,103.83082063425525
181,mqd2,Sin Ming Roti Prata (24 Sin Ming Rd) - Islandwide Delivery,Sandwiches,2.9,23,Singapore,24 Sin Ming Rd Singapore,,1.355529,103.8364516
182,g3vq,Tea Dojo (18 Toa Payoh Lorong 7),Tea,4.5,92,Singapore,18 Toa Payoh Lorong 7 Singapore,12.0,1.33573895,103.85682132260615
183,l1gz,Hua Zai Roasted Duck (19 Toa Payoh),Chinese,2.5,14,Singapore,19 Toa Payoh Singapore,12.0,1.33521525,103.85652363668906
184,otsl,Odeon Beef Noodles (Food Junction - Junction 8),Noodles,4.3,66,Singapore,Food Junction - Junction 8 Singapore,,,
185,uq55,Wonderful La Mian Xiao Long Bao (Bishan),Dim Sum ,4.8,100,Singapore,Bishan Singapore,20.0,1.3519117,103.8489708
186,y2ny,Newton 51 (Newton Food Centre),Hokkien Mee,4.2,500,Singapore,Newton Food Centre Singapore,11.0,1.3121232,103.83972339469418
187,tjgv,Jiak Mee@Traditional Mee Hoon Kueh (Bishan Street 13),Asian,2.9,8,Singapore,Bishan Street 13 Singapore,20.0,1.34714895,103.8545532
188,npus,Sin Kee Chicken Rice (Bukit Timah Road),Asian,4.8,27,Singapore,Bukit Timah Road Singapore,10.0,1.3322848500000002,103.79346285
189,f0vg,川香小厨 Chuan Xiang Xiao Chu (Toa Payoh BLK 22),Chinese,4.7,100,Singapore,Toa Payoh BLK 22 Singapore,12.0,,
190,wmbz,Divine Chicken Pot (Food Junction - Junction 8),Curry,4.7,67,Singapore,Food Junction - Junction 8 Singapore,,,
191,x1rc,61 Curry Chicken (Whampoa Makan Place),Curry,4.3,70,Singapore,Whampoa Makan Place Singapore,,1.32310355,103.8549980349569
192,fzys,Newton Old Signboard 25 (Newton Food Centre),Hokkien Mee,4.3,100,Singapore,Newton Food Centre Singapore,11.0,1.3121232,103.83972339469418
193,p9sw,Seabay Delight (Food Junction - Junction 8),Malaysian,3.8,100,Singapore,Food Junction - Junction 8 Singapore,,,
194,x1sq,Four Seasons Ching Teng (Toa Payoh Lorong 8),Noodles,4.8,45,Singapore,Toa Payoh Lorong 8 Singapore,12.0,1.33482375,103.85936782100526
195,exmc,Yùng Yùng (Bishan Street 11),Bubble Tea,5.0,19,Singapore,Bishan Street 11 Singapore,20.0,1.3483550717076147,103.84787787161252
196,e7wm,Patisserie G (Upper Thomson),Cakes,4.9,51,Singapore,Upper Thomson Singapore,11.0,1.35463855,103.83251239866786
197,ng56,Saybons (Junction 8) - Islandwide Delivery,Bakery,4.9,23,Singapore,Junction 8 Singapore,,1.3505893,103.84874474726443
198,s6pe,Chef Recipe (Bishan),Chicken,4.4,1000,Singapore,Bishan Singapore,20.0,1.3519117,103.8489708
199,isxj,Fireyaki (Food Junction – Junction 8),Western,4.9,20,Singapore,Food Junction – Junction 8 Singapore,,,
200,s7pg,Han Bing (Serene Centre),Dessert,4.1,100,Singapore,Serene Centre Singapore,,1.3224227,103.81368245709331
201,dpfv,Mata Thai (Bishan Street) - Islandwide Delivery,Thai,5.0,12,Singapore,Bishan Street Singapore,20.0,1.34568635,103.85602580438683
202,j2zu,Hokkaido-ya by Sushi Tei (Thomson Plaza),Japanese,4.8,98,Singapore,Thomson Plaza Singapore,11.0,1.35454475,103.83082063425525
203,c8yx,212 DP Eatery (Tao Payoh Lorong),Chinese,4.0,100,Singapore,Tao Payoh Lorong Singapore,,,
204,czyv,Oyster Omelette & Carrot Cake (Kim Keat Palm Food Centre),Cakes,4.6,48,Singapore,Kim Keat Palm Food Centre Singapore,,1.3354811500000001,103.8570112522159
205,f1ho,Yu Lok Fan Hin Fruit Juice (24 Sin Ming Road),Beverages,4.5,100,Singapore,24 Sin Ming Road Singapore,,1.355529,103.8364516
206,v4bo,Dian Xiao Er (Junction 8),Chinese,4.7,1000,Singapore,Junction 8 Singapore,,1.3505893,103.84874474726443
207,xo5e,Kam's Roast (Junction 8),Chinese,3.9,86,Singapore,Junction 8 Singapore,,1.3505893,103.84874474726443
208,x5lw,Nyonya Curry Puff Cafe (Sin Ming),Snacks,3.4,66,Singapore,Sin Ming Singapore,,1.3590773,103.8351214
209,aqng,KL Claypot Rice 吉隆坡砂煲饭 (Toa Payoh),Asian,4.0,49,Singapore,Toa Payoh Singapore,12.0,1.3353906,103.8497414
210,szye,Kieuanh Quan Vietnamese Cuisine (Kim Keat),Vietnamese,4.3,46,Singapore,Kim Keat Singapore,,1.3294271,103.8532782
211,s3wg,Crown Bakery And Cafe (Crown Centre),Western,4.2,100,Singapore,Crown Centre Singapore,,1.3229559,103.81115049807175
212,zpp9,Yumace (Bishan),Western,4.3,24,Singapore,Bishan Singapore,20.0,1.3519117,103.8489708
213,t2no,Simmer Soup (Whampoa Makan Place),Soups,4.6,500,Singapore,Whampoa Makan Place Singapore,,1.32310355,103.8549980349569
214,njzc,Putian Kitchen (Tai Ho Soon) (Food Junction - Junction 8),Noodles,4.4,78,Singapore,Tai Ho Soon Singapore,,,
215,a7nr,Jiu Fu Seafood (Bishan Street 11),Chinese,4.1,100,Singapore,Bishan Street 11 Singapore,20.0,1.3435785,103.8560404
216,t6xb,Sheng Seng Fried Prawn Noodle (Pek Kio Market & Food Centre),Hokkien Mee,4.2,100,Singapore,Pek Kio Market & Food Centre Singapore,,1.3161467,103.85022484054889
217,t10b,JiangNan Wonton江南馄饨 (Orchard Food Market),Chinese,4.2,100,Singapore,Orchard Food Market Singapore,9.0,,
218,vez7,The Malayan Council (Winstedt),Western,4.5,29,Singapore,Winstedt Singapore,,1.3100977,103.84072948016524
219,jxss,Daily Hot Mala Hot Pot Fried Rice 日日红红麻辣香锅炒饭 (Kim Keat Ave),Asian,4.8,13,Singapore,Kim Keat Ave Singapore,,1.3324912,103.8598683
220,nmsg,Hom Aroy Thai Food (Coronation Plaza) - Islandwide Delivery,Thai,2.9,7,Singapore,Coronation Plaza Singapore,,1.32378235,103.81000552160174
221,jdyr,My Cosy Corner (Bukit Timah Road),Singaporean,4.8,83,Singapore,Bukit Timah Road Singapore,10.0,1.3311932,103.7965353
222,j9jr,Krua Thip Thai Kitchen (Owen Road),Seafood,4.7,6,Singapore,Owen Road Singapore,,1.3147425,103.8521603
223,x7ig,Yong Ji Dim Sum (Whampoa Drive),Dim Sum ,4.6,100,Singapore,Whampoa Drive Singapore,,1.3229874,103.8560601
224,lu9i,Thai Noodle House (Coronation Arcade),Thai,4.1,33,Singapore,Coronation Arcade Singapore,,1.32331895,103.81052915000001
225,ck5o,Noodle Affair (Kim Keat Ave),Chinese,5.0,1,Singapore,Kim Keat Ave Singapore,,1.3324912,103.8598683
226,dtbm,Food Mapping Agar Agar Cakes (Coronation Shopping Plaza),Cakes,4.5,4,Singapore,Coronation Shopping Plaza Singapore,,1.3237563,103.8101748
227,p5vx,Bao Tang Zhi Dao (Whampoa Drive),Soups,4.8,100,Singapore,Whampoa Drive Singapore,,1.3229874,103.8560601
228,b3ho,Beauty Nutritious Soup (Food Junction - Junction 8),Soups,4.4,500,Singapore,Food Junction - Junction 8 Singapore,,,
229,e6ah,G.I Fresh Fruit Juice (Pek Kio Market & Food Centre),Beverages,4.3,100,Singapore,Pek Kio Market & Food Centre Singapore,,1.3161467,103.85022484054889
230,tamm,Chef Wang Fried Rice 王厨炒饭 (Pek Kio Market and Food Centre),Fried Rice,4.7,65,Singapore,Pek Kio Market and Food Centre Singapore,,,
231,he4g,Bro's BBQ (Toa Payoh),Malaysian,2.2,29,Singapore,Toa Payoh Singapore,12.0,1.3353906,103.8497414
232,fi3z,Mr Owl's Food (Claymore Connect),Chinese,4.3,100,Singapore,Claymore Connect Singapore,,1.30745635,103.82806372782294
233,mhys,Korat Thai Cafe (Orchard Road),Thai,4.8,16,Singapore,Orchard Road Singapore,9.0,1.2976929,103.8483977
234,s5ue,Pondok Jawa Timur (Far East Plaza),Indonesian,4.5,1000,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
235,v9to,Baker & Cook (Hillcrest Road),Bakery,4.6,100,Singapore,Hillcrest Road Singapore,,1.3364597,103.8082897
236,y6kl,Max's Restaurant (Far East Plaza),Filipino,4.5,1000,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
237,v8vp,Wang Xing Mala Kitchen (Far East Plaza),Chinese,4.3,500,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
238,r8wu,Indo Rasa (Far East Plaza),Indonesian,4.8,53,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
239,csyh,Siam Smith (Palais Renaissance),Chicken,4.5,14,Singapore,Palais Renaissance Singapore,,1.3067203,103.82965215
240,kq60,Golden Mile Mookata (Orchard Road),Thai,1.9,2,Singapore,Orchard Road Singapore,9.0,1.2976929,103.8483977
241,x1zd,House Of Ban Mian And Fish Soup (Toa Payoh),Soups,4.5,500,Singapore,Toa Payoh Singapore,12.0,1.3353906,103.8497414
242,gx6i,Sherlyn & Co Patisseries (Far East Plaza),Dessert,5.0,8,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
243,v4os,New Station Snack Bar (Far East Plaza),Chinese,4.7,100,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
244,s1r5,Brewerkz (Orchard Rendezvous Hotel) - Islandwide Delivery,Western,5.0,1,Singapore,Orchard Rendezvous Hotel Singapore,9.0,1.30638465,103.82789232898467
245,s8rm,Choupinette (Bukit Timah Road),Mexican,3.5,100,Singapore,Bukit Timah Road Singapore,10.0,1.3311932,103.7965353
246,r8ql,Cahaya Restaurant (Orchard) - Islandwide Delivery,Asian,4.0,62,Singapore,Orchard Singapore,9.0,1.30312075,103.8313759279562
247,v1gx,Greenview Cafe (Far East Plaza),Singaporean,4.5,100,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
248,w7hs,Ofira Amazing Thai Food (Far East Plaza),Thai,4.2,100,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
249,dknv,Ice Lab (Far East),Korean,5.0,5,Singapore,Far East Singapore,,1.3071429,103.83364047054378
250,y2he,All About Tiramisu (Far East Plaza),Cakes,4.3,52,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
251,ui42,Mr Holmes Bakehouse (Pacific Plaza),Bakery,4.5,22,Singapore,Pacific Plaza Singapore,,1.30655975,103.83212359632986
252,pq7r,Lele Mala Hot Pot 叻叻麻辣香锅 (Claymore Drive),Chinese,4.4,100,Singapore,Claymore Drive Singapore,,1.3071895,103.8294928
253,w1ff,Rubato Italian (Greenwood Avenue),Pizza,4.5,100,Singapore,Greenwood Avenue Singapore,,1.3352881,103.8051935
254,vl7f,Puncak Best Noodle (Far East Plaza),Chinese,4.9,100,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
255,v0ny,Hi Tea (Far East Plaza),Beverages,4.9,100,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
256,v5be,Caffe Zeppin (Sin Ming Lane),Japanese,4.7,500,Singapore,Sin Ming Lane Singapore,,1.3566233,103.8354149
257,tzt0,CHIPPY British Take Away (Far East Plaza),Seafood,2.6,11,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
258,cqkx,Nana Thai Restaurant (Far East Plaza) - Islandwide Delivery,Thai,4.9,7,Singapore,Far East Plaza Singapore,,1.3071429,103.83364047054378
259,y6zl,Merci Marcel (Palais Renaissance),French,4.8,100,Singapore,Palais Renaissance Singapore,,1.3067203,103.82965215
260,s6k4,Mui Kee Congee (Shaw Centre) - Islandwide Delivery,Chinese,4.3,93,Singapore,Shaw Centre Singapore,,1.306608,103.8313124
261,e2zb,Daizu Cafe (Rangoon Road),Japanese,4.6,500,Singapore,Rangoon Road Singapore,,1.3123284,103.8550798
262,hh2b,Paris Van Java (Orchard Road),Indonesian,4.7,88,Singapore,Orchard Road Singapore,9.0,1.2976929,103.8483977
263,qd58,Egg Stop (Rangoon Road) - Islandwide Delivery,Sandwiches,4.7,76,Singapore,Rangoon Road Singapore,,1.3123284,103.8550798
264,b0gh,Kim Hin Seafood (Bishan Street 22),Chinese,4.0,100,Singapore,Bishan Street 22 Singapore,20.0,1.3541561,103.8474797
265,cxaw,Sizzling Pares (Lucky Plaza),Filipino,4.0,63,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
266,jmgd,Wong Kee Kway Teow & Fish Soup (McNair Road),Chinese,4.4,7,Singapore,McNair Road Singapore,,1.3176256,103.8566907
267,y1nw,London Fat Duck (Scotts Square),Chinese,4.5,500,Singapore,Scotts Square Singapore,,1.30583435,103.83293325375891
268,dea9,Luke's Lobster (Orchard) - Islandwide Delivery,Sandwiches,4.5,33,Singapore,Orchard Singapore,9.0,1.30312075,103.8313759279562
269,w3bu,Jia Bin Klang Bak Kut Teh (Rangoon Road),Bak Kut Teh,4.5,100,Singapore,Rangoon Road Singapore,,1.3123284,103.8550798
270,q3fq,Potato Corner (Lucky Plaza),Fries,4.3,100,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
271,jsgh,Coocaça (Liat Towers),Acai Bowl,3.0,9,Singapore,Liat Towers Singapore,,1.3050783,103.83072586520697
272,dlrx,WOOLY'S BAGELS by Egg Stop (RANGOON ROAD),Sandwiches,4.8,100,Singapore,RANGOON ROAD Singapore,,1.3123284,103.8550798
273,y3fb,Cafe De Muse (Orchard Road),Italian,4.3,100,Singapore,Orchard Road Singapore,9.0,1.2976929,103.8483977
274,f4po,Chi Rashi Tei Japanese (Food Republic - Shaw Lido),Japanese,4.4,100,Singapore,Food Republic - Shaw Lido Singapore,,,
275,g4y8,Planet Plus (Scotts Square),Pasta,4.2,12,Singapore,Scotts Square Singapore,,1.30583435,103.83293325375891
276,v8so,Paradise Teochew (Scotts Square),Chinese,4.6,93,Singapore,Scotts Square Singapore,,1.30583435,103.83293325375891
277,x4ce,Killiney (360 Orchard Road International Building),Singaporean,4.5,500,Singapore,360 Orchard Road International Building Singapore,9.0,1.3060493499999999,103.8310084178641
278,x2mq,Chai Original Sliced Fish Soup (Food Republic - Shaw Lido),Seafood,4.4,100,Singapore,Food Republic - Shaw Lido Singapore,,,
279,bx4b,Tiong Bahru Bakery (Scotts Square),Bakery,4.2,100,Singapore,Scotts Square Singapore,,1.30583435,103.83293325375891
280,o7xh,Thai Palace By Shun Heng (Bishan North Shopping Mall),Thai,4.3,100,Singapore,Bishan North Shopping Mall Singapore,20.0,1.3581455500000001,103.84460264366251
281,uw83,Hard Rock Cafe (HPL House) - Islandwide Delivery,Western,4.9,100,Singapore,HPL House Singapore,,,
282,be4v,Tang’s Market (TANGS PLAZA B1) - Islandwide Delivery,Singaporean,2.9,14,Singapore,TANGS PLAZA B1 Singapore,,,
283,df65,Max's All About Chicken (Lucky Plaza),Chicken,3.9,100,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
284,w9ac,Sangeetha Bhavan (Serangoon),Indian,4.2,500,Singapore,Serangoon Singapore,12.0,1.3497610500000001,103.87368414801405
285,xj7p,Oatberry Cafe (Scotts Square),Acai Bowl,4.9,56,Singapore,Scotts Square Singapore,,1.30583435,103.83293325375891
286,airc,Enchanted Cafe (24Hours) - 88 Rangoon,Western,4.4,100,Singapore,24Hours Singapore,,,
287,jya9,Good Bites (Bishan) - Islandwide Delivery,Pasta,2.8,8,Singapore,Bishan Singapore,20.0,1.3519117,103.8489708
288,v0pv,Häagen-Dazs (Hilton),Dessert,4.8,100,Singapore,Hilton Singapore,,1.3019079,103.8359161
289,d4ho,Taste Of India (77 Rangoon Rd) - Islandwide Delivery,Indian,2.8,7,Singapore,77 Rangoon Rd Singapore,,1.31381505,103.85411990196495
290,owm3,Chicken Pie Kitchen (Tang Plaza),Bakery,4.4,4,Singapore,Tang Plaza Singapore,,1.3049870000000001,103.83305245327406
291,b42w,Galangal Thai Restaurant (Bishan),Thai,4.8,6,Singapore,Bishan Singapore,20.0,1.3519117,103.8489708
292,a1qx,The Daily Cup (Bishan Street 22),International,3.9,7,Singapore,Bishan Street 22 Singapore,20.0,1.3541561,103.8474797
293,v0fb,Kanshoku Ramen (Ion),Japanese,4.2,100,Singapore,Ion Singapore,,1.3037689,103.8318419
294,v1jf,He Niu Teppanyaki (Food Republic - Wisma Atria),Asian,4.6,100,Singapore,Food Republic - Wisma Atria Singapore,,,
295,erxs,Song Fa Kway Chap (ION),Asian,3.5,20,Singapore,ION Singapore,,1.3037689,103.8318419
296,r5eu,NamNam (Wheelock Place) - Islandwide Delivery,Vietnamese,4.4,79,Singapore,Wheelock Place Singapore,,1.3046691,103.83060029013325
297,fci1,Shakey’s Pizza Parlour (Lucky Plaza) - Islandwide Delivery,Pizza,4.1,52,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
298,y5mm,Boost Juice Bars (ION Orchard),Beverages,4.8,100,Singapore,ION Orchard Singapore,9.0,1.3039478500000001,103.83190513892652
299,yyui,A1 Turkish Kebab (Lucky Plaza) - Islandwide Delivery,Turkish,2.1,4,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
300,y5wu,Chinatown Tan's TuTu Coconut Cake (Food Republic - Wisma Atria),Sushi,4.8,100,Singapore,Food Republic - Wisma Atria Singapore,,,
301,l2cy,Chef Sham Fish Maw Pig Stomach Chicken (Food Opera - ION Orchard),Soups,4.7,100,Singapore,Food Opera - ION Orchard Singapore,9.0,,
302,gvd2,AH YEN FRIED PORK (Wisma Atria),Asian,4.8,31,Singapore,Wisma Atria Singapore,,1.30369665,103.83328756379004
303,b1gu,I.Fish Soup (Food Opera - ION),Soups,4.2,100,Singapore,Food Opera - ION Singapore,,,
304,y1do,Ramen Nagi (Ion),Seafood,4.8,100,Singapore,Ion Singapore,,1.3037689,103.8318419
305,oc7h,Suk's Thai Kitchen (136 Tessensohn Rd) - Islandwide Delivery,Thai,5.0,2,Singapore,136 Tessensohn Rd Singapore,,1.3136456,103.8544638
306,f3kw,The 1872 Clipper Tea Co. (ION),Tea,4.6,21,Singapore,ION Singapore,,1.3037689,103.8318419
307,ak36,sen-ryo (ION Orchard),Sushi,4.6,70,Singapore,ION Orchard Singapore,9.0,1.3039478500000001,103.83190513892652
308,mxza,Sally's (ION Orchard),Singaporean,4.8,17,Singapore,ION Orchard Singapore,9.0,1.3039478500000001,103.83190513892652
309,fx87,Putien Kitchen (Food Opera - ION Orchard),Fried Rice,4.9,76,Singapore,Food Opera - ION Orchard Singapore,9.0,,
310,h3px,108 Matcha Saro (ION Orchard),Donut,4.7,100,Singapore,ION Orchard Singapore,9.0,1.3039478500000001,103.83190513892652
311,x7sd,Pilipino Cafe (Lucky Plaza),Filipino,4.4,82,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
312,arfz,Aristocrat Cuisine (Lucky Plaza),Vietnamese,3.5,26,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
313,ln70,Indo Padang & Soup (Lucky Plaza),Indonesian,4.4,69,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
314,q7xm,Piao Xiang Mala Fragrant Hot Pot (Food Republic - ION),Mala Xiang Guo,4.9,89,Singapore,Food Republic - ION Singapore,,,
315,c1fz,Luci's Kitchen (Lucky Plaza),Filipino,5.0,7,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
316,a8ij,Food Republic - Wisma Atria (Mix & Match),International,4.4,54,Singapore,Mix & Match Singapore,,,
317,kww6,Beach Road Curry Rice (ION Orchard),Curry,4.0,100,Singapore,ION Orchard Singapore,9.0,1.3039478500000001,103.83190513892652
318,nun0,Gindaco (Food Republic - ION),Japanese,4.8,100,Singapore,Food Republic - ION Singapore,,,
319,marg,Nam Sing Hokkien Fried Mee (ION ORCHARD),Hokkien Mee,3.4,92,Singapore,ION ORCHARD Singapore,9.0,1.3039478500000001,103.83190513892652
320,atig,Fantastic Handmade Noodles (Food Republic - Wisma Atria),Noodles,4.1,100,Singapore,Food Republic - Wisma Atria Singapore,,,
321,ianb,OL'JAVA Indonesian Street Food (Lucky Plaza),Indonesian,5.0,43,Singapore,Lucky Plaza Singapore,,1.3046029,103.83391223819018
322,v2ph,DonBaasha Restaurant (George Road),Roti Prata,4.5,1000,Singapore,George Road Singapore,,5.4121849,100.3199688
323,ni6l,SG Hawker (Tanglin),Singaporean,4.3,7,Singapore,Tanglin Singapore,10.0,1.3060443,103.8152804
324,onsk,Shiv Sagar (Jalan Besar) - Islandwide Delivery,Indian,3.6,43,Singapore,Jalan Besar Singapore,,1.3052419,103.85528819261891
325,v7ct,Treasures Yi Dian Xin (Paragon),Dim Sum ,4.6,500,Singapore,Paragon Singapore,,1.3037371,103.8355203283509
326,r1au,Kolkata Beckons (Race Course Road),Indian,4.0,100,Singapore,Race Course Road Singapore,8.0,1.3160045,103.857913
327,v2jm,The Banana Leaf Apolo (Race Course Road),Indian,4.4,500,Singapore,Race Course Road Singapore,8.0,1.3160045,103.857913
328,y2cg,Pano Kato (Tanglin Mall),Pizza,4.2,100,Singapore,Tanglin Mall Singapore,10.0,1.3051862,103.8241588
329,w0os,Gayatri Restaurant (Race Course Road),Chicken,4.7,100,Singapore,Race Course Road Singapore,8.0,1.3160045,103.857913
330,ln62,Akashi Japanese Restaurant (Paragon) - Islandwide Delivery,Japanese,4.8,21,Singapore,Paragon Singapore,,1.3037371,103.8355203283509
331,v5to,Hot Hot Pot (Food Republic - Wisma Atria),Chinese,4.2,63,Singapore,Food Republic - Wisma Atria Singapore,,,
332,uwyr,C Australia's Coffee Club (Tanglin Mall),Coffee,4.7,17,Singapore,Tanglin Mall Singapore,10.0,1.3051862,103.8241588
333,s0us,Muthu’S Curry (Race Course),Indian,4.5,500,Singapore,Race Course Singapore,8.0,1.3152322,103.8571724
334,y9nu,NEW MADRAS CAFE (Race Course Road),Indian,4.4,100,Singapore,Race Course Road Singapore,8.0,1.3160045,103.857913
335,d3e0,Donergy Turkish Kebab & Ice-Cream (Orchard Road),Middle Eastern,4.5,67,Singapore,Orchard Road Singapore,9.0,1.2976929,103.8483977
336,h2s0,Nassim Hill Bakery Bistro Bar (56 Tanglin Rd) - Islandwide Delivery,Western,5.0,3,Singapore,56 Tanglin Rd Singapore,10.0,1.30558375,103.82302941073
337,v2tf,Fusion Spoon (Botanic Gardens),International,3.7,100,Singapore,Botanic Gardens Singapore,,1.3146320999999999,103.81561510052387
338,f0vb,Pazzion Cafe (Takashimaya),Western,4.8,33,Singapore,Takashimaya Singapore,,1.3025211,103.8353202
339,vjle,Arunachala Bhavan (40 Race Course Rd) - Islandwide Delivery,Indian,4.4,43,Singapore,40 Race Course Rd Singapore,8.0,1.3080170999999998,103.85081183243865
340,x7yq,Lam's Noodle & Salt Baked Chicken (Race Course),Singaporean,4.5,1000,Singapore,Race Course Singapore,8.0,1.3152322,103.8571724
341,y4hd,Colonial Club Signatures (The Paragon),Chicken,4.2,100,Singapore,The Paragon Singapore,,,
342,x6ka,Anjappar (Farrer Park),Indian,4.4,100,Singapore,Farrer Park Singapore,8.0,1.2987517,103.8504537
343,v1ul,Crazy Rich Thai café (290 Orchard Rd),International,4.4,100,Singapore,290 Orchard Rd Singapore,9.0,1.3037371,103.8355203283509
344,x4bv,Spice Junction (Race Course Road),Indian,4.5,100,Singapore,Race Course Road Singapore,8.0,1.3160045,103.857913
345,w3hj,Venchi (The Paragon),Italian,4.5,51,Singapore,The Paragon Singapore,,,
346,y4hi,Toast Box (ION),Coffee,4.7,500,Singapore,ION Singapore,,1.3037689,103.8318419
347,ah0e,Market Blue (Tanglin Mall),Korean,4.1,59,Singapore,Tanglin Mall Singapore,10.0,1.3051862,103.8241588
348,s1iq,Tampopo (Ngee Ann City),Japanese,4.7,500,Singapore,Ngee Ann City Singapore,,1.3026170499999998,103.83452841745742
349,l3ni,Superitto (The Paragon),Mexican,4.3,100,Singapore,The Paragon Singapore,,,
